-6.27E-04,1.60E-01,8.00E-02,,-6.71E-04,8.00E-02,-4.00E-02
-6.26E-04,-8.00E-02,4.00E-02,,-6.70E-04,8.00E-02,4.00E-02
-6.26E-04,0,8.00E-02,,-6.70E-04,8.00E-02,-4.00E-02
-6.26E-04,-8.00E-02,8.00E-02,,-6.70E-04,1.60E-01,0
-6.25E-04,-8.00E-02,8.00E-02,,-6.69E-04,0,0
-6.25E-04,0,1.20E-01,,-6.69E-04,2.40E-01,0
-6.24E-04,0,8.00E-02,,-6.68E-04,1.60E-01,-4.00E-02
-6.24E-04,-8.00E-02,8.00E-02,,-6.68E-04,1.60E-01,-4.00E-02
-6.24E-04,-8.00E-02,8.00E-02,,-6.68E-04,8.00E-02,0
-6.23E-04,0,8.00E-02,,-6.67E-04,0,0
-6.23E-04,-8.00E-02,8.00E-02,,-6.67E-04,1.60E-01,-4.00E-02
-6.22E-04,-1.60E-01,8.00E-02,,-6.66E-04,1.60E-01,0
-6.22E-04,-8.00E-02,4.00E-02,,-6.66E-04,8.00E-02,-4.00E-02
-6.22E-04,0,4.00E-02,,-6.66E-04,8.00E-02,0
-6.21E-04,-8.00E-02,4.00E-02,,-6.65E-04,8.00E-02,0
-6.21E-04,0,8.00E-02,,-6.65E-04,1.60E-01,0
-6.20E-04,-8.00E-02,8.00E-02,,-6.64E-04,1.60E-01,0
-6.20E-04,-8.00E-02,8.00E-02,,-6.64E-04,2.40E-01,-4.00E-02
-6.20E-04,8.00E-02,8.00E-02,,-6.64E-04,1.60E-01,-4.00E-02
-6.19E-04,0,4.00E-02,,-6.63E-04,8.00E-02,0
-6.19E-04,0,8.00E-02,,-6.63E-04,8.00E-02,-4.00E-02
-6.18E-04,0,4.00E-02,,-6.62E-04,1.60E-01,4.00E-02
-6.18E-04,-8.00E-02,0,,-6.62E-04,1.60E-01,0
-6.18E-04,-8.00E-02,8.00E-02,,-6.62E-04,1.60E-01,0
-6.17E-04,0,4.00E-02,,-6.61E-04,8.00E-02,-4.00E-02
-6.17E-04,0,0,,-6.61E-04,1.60E-01,0
-6.16E-04,0,4.00E-02,,-6.60E-04,1.60E-01,-4.00E-02
-6.16E-04,0,4.00E-02,,-6.60E-04,1.60E-01,-8.00E-02
-6.16E-04,-8.00E-02,8.00E-02,,-6.60E-04,1.60E-01,-4.00E-02
-6.15E-04,0,8.00E-02,,-6.59E-04,8.00E-02,-4.00E-02
-6.15E-04,-8.00E-02,4.00E-02,,-6.59E-04,8.00E-02,0
-6.14E-04,0,8.00E-02,,-6.58E-04,1.60E-01,0
-6.14E-04,0,4.00E-02,,-6.58E-04,1.60E-01,-4.00E-02
-6.14E-04,0,4.00E-02,,-6.58E-04,8.00E-02,-4.00E-02
-6.13E-04,-8.00E-02,0,,-6.57E-04,8.00E-02,0
-6.13E-04,-8.00E-02,4.00E-02,,-6.57E-04,8.00E-02,4.00E-02
-6.12E-04,0,0,,-6.56E-04,1.60E-01,0
-6.12E-04,0,8.00E-02,,-6.56E-04,1.60E-01,0
-6.12E-04,0,8.00E-02,,-6.56E-04,8.00E-02,0
-6.11E-04,0,8.00E-02,,-6.55E-04,8.00E-02,-4.00E-02
-6.11E-04,0,4.00E-02,,-6.55E-04,1.60E-01,0
-6.10E-04,0,8.00E-02,,-6.54E-04,1.60E-01,0
-6.10E-04,0,1.20E-01,,-6.54E-04,1.60E-01,-4.00E-02
-6.10E-04,8.00E-02,8.00E-02,,-6.54E-04,8.00E-02,0
-6.09E-04,0,4.00E-02,,-6.53E-04,1.60E-01,0
-6.09E-04,0,8.00E-02,,-6.53E-04,8.00E-02,-4.00E-02
-6.08E-04,-8.00E-02,8.00E-02,,-6.52E-04,1.60E-01,0
-6.08E-04,8.00E-02,8.00E-02,,-6.52E-04,8.00E-02,-4.00E-02
-6.08E-04,-8.00E-02,1.20E-01,,-6.52E-04,1.60E-01,0
-6.07E-04,0,1.20E-01,,-6.51E-04,1.60E-01,0
-6.07E-04,-8.00E-02,4.00E-02,,-6.51E-04,1.60E-01,-4.00E-02
-6.06E-04,0,4.00E-02,,-6.50E-04,1.60E-01,0
-6.06E-04,0,8.00E-02,,-6.50E-04,1.60E-01,-4.00E-02
-6.06E-04,0,8.00E-02,,-6.50E-04,8.00E-02,-4.00E-02
-6.05E-04,-8.00E-02,1.20E-01,,-6.49E-04,2.40E-01,-4.00E-02
-6.05E-04,0,1.20E-01,,-6.49E-04,8.00E-02,-4.00E-02
-6.04E-04,8.00E-02,8.00E-02,,-6.48E-04,8.00E-02,0
-6.04E-04,0,8.00E-02,,-6.48E-04,8.00E-02,4.00E-02
-6.04E-04,-8.00E-02,8.00E-02,,-6.48E-04,1.60E-01,0
-6.03E-04,-8.00E-02,8.00E-02,,-6.47E-04,0,0
-6.03E-04,0,8.00E-02,,-6.47E-04,8.00E-02,-4.00E-02
-6.02E-04,-8.00E-02,8.00E-02,,-6.46E-04,8.00E-02,4.00E-02
-6.02E-04,0,8.00E-02,,-6.46E-04,8.00E-02,0
-6.02E-04,0,4.00E-02,,-6.46E-04,8.00E-02,4.00E-02
-6.01E-04,0,1.20E-01,,-6.45E-04,1.60E-01,-4.00E-02
-6.01E-04,0,8.00E-02,,-6.45E-04,8.00E-02,4.00E-02
-6.00E-04,0,8.00E-02,,-6.44E-04,8.00E-02,4.00E-02
-6.00E-04,-8.00E-02,8.00E-02,,-6.44E-04,0,4.00E-02
-6.00E-04,0,1.20E-01,,-6.44E-04,1.60E-01,0
-5.99E-04,-8.00E-02,1.20E-01,,-6.43E-04,8.00E-02,4.00E-02
-5.99E-04,0,1.20E-01,,-6.43E-04,8.00E-02,4.00E-02
-5.98E-04,-8.00E-02,8.00E-02,,-6.42E-04,8.00E-02,0
-5.98E-04,-8.00E-02,1.20E-01,,-6.42E-04,8.00E-02,0
-5.98E-04,0,8.00E-02,,-6.42E-04,1.60E-01,4.00E-02
-5.97E-04,0,8.00E-02,,-6.41E-04,1.60E-01,0
-5.97E-04,0,8.00E-02,,-6.41E-04,1.60E-01,-4.00E-02
-5.96E-04,8.00E-02,8.00E-02,,-6.40E-04,1.60E-01,-4.00E-02
-5.96E-04,0,8.00E-02,,-6.40E-04,1.60E-01,4.00E-02
-5.96E-04,0,8.00E-02,,-6.40E-04,1.60E-01,4.00E-02
-5.95E-04,-8.00E-02,8.00E-02,,-6.39E-04,8.00E-02,0
-5.95E-04,0,4.00E-02,,-6.39E-04,2.40E-01,0
-5.94E-04,0,1.20E-01,,-6.38E-04,1.60E-01,0
-5.94E-04,0,1.20E-01,,-6.38E-04,1.60E-01,8.00E-02
-5.94E-04,-8.00E-02,8.00E-02,,-6.38E-04,8.00E-02,4.00E-02
-5.93E-04,0,0,,-6.37E-04,1.60E-01,4.00E-02
-5.93E-04,-8.00E-02,1.20E-01,,-6.37E-04,1.60E-01,0
-5.92E-04,0,4.00E-02,,-6.36E-04,8.00E-02,0
-5.92E-04,-8.00E-02,1.20E-01,,-6.36E-04,8.00E-02,0
-5.92E-04,-8.00E-02,8.00E-02,,-6.36E-04,1.60E-01,-4.00E-02
-5.91E-04,-8.00E-02,8.00E-02,,-6.35E-04,8.00E-02,0
-5.91E-04,0,8.00E-02,,-6.35E-04,1.60E-01,0
-5.90E-04,0,8.00E-02,,-6.34E-04,8.00E-02,4.00E-02
-5.90E-04,0,8.00E-02,,-6.34E-04,8.00E-02,0
-5.90E-04,-1.60E-01,8.00E-02,,-6.34E-04,1.60E-01,0
-5.89E-04,0,4.00E-02,,-6.33E-04,8.00E-02,0
-5.89E-04,0,8.00E-02,,-6.33E-04,1.60E-01,-4.00E-02
-5.88E-04,0,1.20E-01,,-6.32E-04,1.60E-01,-4.00E-02
-5.88E-04,0,8.00E-02,,-6.32E-04,8.00E-02,-4.00E-02
-5.88E-04,0,4.00E-02,,-6.32E-04,8.00E-02,0
-5.87E-04,0,4.00E-02,,-6.31E-04,1.60E-01,0
-5.87E-04,-8.00E-02,4.00E-02,,-6.31E-04,1.60E-01,-4.00E-02
-5.86E-04,-8.00E-02,8.00E-02,,-6.30E-04,8.00E-02,-4.00E-02
-5.86E-04,-8.00E-02,8.00E-02,,-6.30E-04,1.60E-01,-4.00E-02
-5.86E-04,-8.00E-02,8.00E-02,,-6.30E-04,1.60E-01,0
-5.85E-04,0,1.20E-01,,-6.29E-04,1.60E-01,0
-5.85E-04,0,8.00E-02,,-6.29E-04,1.60E-01,-4.00E-02
-5.84E-04,-8.00E-02,1.20E-01,,-6.28E-04,8.00E-02,-4.00E-02
-5.84E-04,-8.00E-02,8.00E-02,,-6.28E-04,1.60E-01,0
-5.84E-04,-8.00E-02,4.00E-02,,-6.28E-04,8.00E-02,-4.00E-02
-5.83E-04,0,8.00E-02,,-6.27E-04,1.60E-01,-4.00E-02
-5.83E-04,-8.00E-02,1.20E-01,,-6.27E-04,1.60E-01,-4.00E-02
-5.82E-04,0,8.00E-02,,-6.26E-04,8.00E-02,-4.00E-02
-5.82E-04,0,0,,-6.26E-04,1.60E-01,4.00E-02
-5.82E-04,0,8.00E-02,,-6.26E-04,2.40E-01,-4.00E-02
-5.81E-04,-8.00E-02,8.00E-02,,-6.25E-04,1.60E-01,0
-5.81E-04,-8.00E-02,8.00E-02,,-6.25E-04,8.00E-02,0
-5.80E-04,-8.00E-02,4.00E-02,,-6.24E-04,1.60E-01,-4.00E-02
-5.80E-04,-8.00E-02,4.00E-02,,-6.24E-04,1.60E-01,-4.00E-02
-5.80E-04,0,8.00E-02,,-6.24E-04,1.60E-01,0
-5.79E-04,0,4.00E-02,,-6.23E-04,1.60E-01,0
-5.79E-04,0,4.00E-02,,-6.23E-04,1.60E-01,-4.00E-02
-5.78E-04,-8.00E-02,4.00E-02,,-6.22E-04,8.00E-02,4.00E-02
-5.78E-04,-8.00E-02,1.20E-01,,-6.22E-04,1.60E-01,-4.00E-02
-5.78E-04,-8.00E-02,4.00E-02,,-6.22E-04,8.00E-02,-4.00E-02
-5.77E-04,0,8.00E-02,,-6.21E-04,8.00E-02,4.00E-02
-5.77E-04,-8.00E-02,4.00E-02,,-6.21E-04,2.40E-01,0
-5.76E-04,-8.00E-02,8.00E-02,,-6.20E-04,8.00E-02,-8.00E-02
-5.76E-04,-8.00E-02,4.00E-02,,-6.20E-04,2.40E-01,-4.00E-02
-5.76E-04,0,1.20E-01,,-6.20E-04,1.60E-01,0
-5.75E-04,-8.00E-02,8.00E-02,,-6.19E-04,1.60E-01,8.00E-02
-5.75E-04,0,1.20E-01,,-6.19E-04,8.00E-02,0
-5.74E-04,0,8.00E-02,,-6.18E-04,1.60E-01,0
-5.74E-04,-8.00E-02,8.00E-02,,-6.18E-04,8.00E-02,4.00E-02
-5.74E-04,-8.00E-02,8.00E-02,,-6.18E-04,1.60E-01,0
-5.73E-04,0,8.00E-02,,-6.17E-04,1.60E-01,-4.00E-02
-5.73E-04,-8.00E-02,8.00E-02,,-6.17E-04,1.60E-01,0
-5.72E-04,-8.00E-02,8.00E-02,,-6.16E-04,8.00E-02,0
-5.72E-04,-8.00E-02,4.00E-02,,-6.16E-04,1.60E-01,0
-5.72E-04,-8.00E-02,1.20E-01,,-6.16E-04,8.00E-02,0
-5.71E-04,8.00E-02,8.00E-02,,-6.15E-04,8.00E-02,0
-5.71E-04,0,1.20E-01,,-6.15E-04,1.60E-01,0
-5.70E-04,0,8.00E-02,,-6.14E-04,1.60E-01,0
-5.70E-04,0,8.00E-02,,-6.14E-04,1.60E-01,0
-5.70E-04,-8.00E-02,1.20E-01,,-6.14E-04,1.60E-01,4.00E-02
-5.69E-04,-8.00E-02,8.00E-02,,-6.13E-04,1.60E-01,0
-5.69E-04,-8.00E-02,1.20E-01,,-6.13E-04,8.00E-02,4.00E-02
-5.68E-04,8.00E-02,8.00E-02,,-6.12E-04,1.60E-01,4.00E-02
-5.68E-04,-1.60E-01,8.00E-02,,-6.12E-04,1.60E-01,4.00E-02
-5.68E-04,-8.00E-02,8.00E-02,,-6.12E-04,1.60E-01,0
-5.67E-04,8.00E-02,8.00E-02,,-6.11E-04,1.60E-01,0
-5.67E-04,0,8.00E-02,,-6.11E-04,1.60E-01,0
-5.66E-04,0,8.00E-02,,-6.10E-04,1.60E-01,4.00E-02
-5.66E-04,0,1.20E-01,,-6.10E-04,8.00E-02,0
-5.66E-04,-8.00E-02,8.00E-02,,-6.10E-04,1.60E-01,4.00E-02
-5.65E-04,0,1.20E-01,,-6.09E-04,8.00E-02,4.00E-02
-5.65E-04,-8.00E-02,1.20E-01,,-6.09E-04,1.60E-01,8.00E-02
-5.64E-04,0,8.00E-02,,-6.08E-04,8.00E-02,0
-5.64E-04,-8.00E-02,1.20E-01,,-6.08E-04,1.60E-01,4.00E-02
-5.64E-04,-8.00E-02,8.00E-02,,-6.08E-04,8.00E-02,-4.00E-02
-5.63E-04,0,8.00E-02,,-6.07E-04,8.00E-02,0
-5.63E-04,8.00E-02,8.00E-02,,-6.07E-04,8.00E-02,4.00E-02
-5.62E-04,8.00E-02,8.00E-02,,-6.06E-04,1.60E-01,0
-5.62E-04,-8.00E-02,8.00E-02,,-6.06E-04,8.00E-02,4.00E-02
-5.62E-04,0,1.20E-01,,-6.06E-04,1.60E-01,-4.00E-02
-5.61E-04,-8.00E-02,4.00E-02,,-6.05E-04,8.00E-02,4.00E-02
-5.61E-04,-8.00E-02,4.00E-02,,-6.05E-04,1.60E-01,4.00E-02
-5.60E-04,-8.00E-02,1.20E-01,,-6.04E-04,8.00E-02,4.00E-02
-5.60E-04,0,1.20E-01,,-6.04E-04,1.60E-01,4.00E-02
-5.60E-04,-8.00E-02,8.00E-02,,-6.04E-04,8.00E-02,-4.00E-02
-5.59E-04,0,1.20E-01,,-6.03E-04,8.00E-02,0
-5.59E-04,-8.00E-02,4.00E-02,,-6.03E-04,8.00E-02,0
-5.58E-04,0,4.00E-02,,-6.02E-04,8.00E-02,-4.00E-02
-5.58E-04,-8.00E-02,4.00E-02,,-6.02E-04,2.40E-01,0
-5.58E-04,0,1.20E-01,,-6.02E-04,8.00E-02,4.00E-02
-5.57E-04,0,8.00E-02,,-6.01E-04,2.40E-01,4.00E-02
-5.57E-04,-8.00E-02,8.00E-02,,-6.01E-04,1.60E-01,0
-5.56E-04,-8.00E-02,1.20E-01,,-6.00E-04,1.60E-01,4.00E-02
-5.56E-04,8.00E-02,4.00E-02,,-6.00E-04,8.00E-02,4.00E-02
-5.56E-04,-8.00E-02,4.00E-02,,-6.00E-04,1.60E-01,0
-5.55E-04,8.00E-02,8.00E-02,,-5.99E-04,8.00E-02,0
-5.55E-04,-8.00E-02,8.00E-02,,-5.99E-04,1.60E-01,0
-5.54E-04,-8.00E-02,8.00E-02,,-5.98E-04,8.00E-02,0
-5.54E-04,-1.60E-01,1.20E-01,,-5.98E-04,1.60E-01,0
-5.54E-04,-8.00E-02,8.00E-02,,-5.98E-04,1.60E-01,-4.00E-02
-5.53E-04,-8.00E-02,8.00E-02,,-5.97E-04,2.40E-01,0
-5.53E-04,8.00E-02,4.00E-02,,-5.97E-04,0,-4.00E-02
-5.52E-04,0,8.00E-02,,-5.96E-04,8.00E-02,0
-5.52E-04,-8.00E-02,1.20E-01,,-5.96E-04,1.60E-01,-8.00E-02
-5.52E-04,0,8.00E-02,,-5.96E-04,8.00E-02,0
-5.51E-04,0,1.20E-01,,-5.95E-04,8.00E-02,0
-5.51E-04,0,1.20E-01,,-5.95E-04,8.00E-02,0
-5.50E-04,-8.00E-02,8.00E-02,,-5.94E-04,8.00E-02,-4.00E-02
-5.50E-04,-8.00E-02,8.00E-02,,-5.94E-04,8.00E-02,-4.00E-02
-5.50E-04,0,8.00E-02,,-5.94E-04,8.00E-02,0
-5.49E-04,0,8.00E-02,,-5.93E-04,1.60E-01,-4.00E-02
-5.49E-04,0,8.00E-02,,-5.93E-04,1.60E-01,-4.00E-02
-5.48E-04,0,8.00E-02,,-5.92E-04,8.00E-02,-4.00E-02
-5.48E-04,-8.00E-02,4.00E-02,,-5.92E-04,8.00E-02,0
-5.48E-04,0,8.00E-02,,-5.92E-04,8.00E-02,0
-5.47E-04,-8.00E-02,1.20E-01,,-5.91E-04,1.60E-01,-4.00E-02
-5.47E-04,8.00E-02,8.00E-02,,-5.91E-04,1.60E-01,-8.00E-02
-5.46E-04,0,8.00E-02,,-5.90E-04,1.60E-01,-4.00E-02
-5.46E-04,-8.00E-02,1.20E-01,,-5.90E-04,8.00E-02,-4.00E-02
-5.46E-04,-8.00E-02,8.00E-02,,-5.90E-04,1.60E-01,-4.00E-02
-5.45E-04,8.00E-02,8.00E-02,,-5.89E-04,8.00E-02,-4.00E-02
-5.45E-04,-8.00E-02,1.20E-01,,-5.89E-04,1.60E-01,-4.00E-02
-5.44E-04,-1.60E-01,8.00E-02,,-5.88E-04,8.00E-02,-4.00E-02
-5.44E-04,8.00E-02,8.00E-02,,-5.88E-04,8.00E-02,0
-5.44E-04,-8.00E-02,8.00E-02,,-5.88E-04,1.60E-01,0
-5.43E-04,-8.00E-02,1.20E-01,,-5.87E-04,1.60E-01,0
-5.43E-04,0,8.00E-02,,-5.87E-04,8.00E-02,-8.00E-02
-5.42E-04,0,4.00E-02,,-5.86E-04,8.00E-02,4.00E-02
-5.42E-04,0,4.00E-02,,-5.86E-04,1.60E-01,0
-5.42E-04,0,4.00E-02,,-5.86E-04,1.60E-01,4.00E-02
-5.41E-04,0,8.00E-02,,-5.85E-04,1.60E-01,4.00E-02
-5.41E-04,-8.00E-02,1.20E-01,,-5.85E-04,1.60E-01,4.00E-02
-5.40E-04,0,8.00E-02,,-5.84E-04,2.40E-01,-4.00E-02
-5.40E-04,-8.00E-02,1.60E-01,,-5.84E-04,1.60E-01,4.00E-02
-5.40E-04,-8.00E-02,1.20E-01,,-5.84E-04,1.60E-01,0
-5.39E-04,-8.00E-02,1.20E-01,,-5.83E-04,1.60E-01,0
-5.39E-04,0,8.00E-02,,-5.83E-04,1.60E-01,4.00E-02
-5.38E-04,-8.00E-02,1.20E-01,,-5.82E-04,1.60E-01,0
-5.38E-04,0,4.00E-02,,-5.82E-04,0,4.00E-02
-5.38E-04,-8.00E-02,8.00E-02,,-5.82E-04,1.60E-01,4.00E-02
-5.37E-04,0,8.00E-02,,-5.81E-04,2.40E-01,0
-5.37E-04,0,1.20E-01,,-5.81E-04,1.60E-01,-4.00E-02
-5.36E-04,-8.00E-02,1.20E-01,,-5.80E-04,1.60E-01,0
-5.36E-04,0,8.00E-02,,-5.80E-04,1.60E-01,0
-5.36E-04,0,8.00E-02,,-5.80E-04,1.60E-01,0
-5.35E-04,0,1.20E-01,,-5.79E-04,1.60E-01,4.00E-02
-5.35E-04,0,8.00E-02,,-5.79E-04,8.00E-02,4.00E-02
-5.34E-04,-8.00E-02,8.00E-02,,-5.78E-04,8.00E-02,0
-5.34E-04,-8.00E-02,1.20E-01,,-5.78E-04,8.00E-02,4.00E-02
-5.34E-04,-8.00E-02,1.20E-01,,-5.78E-04,1.60E-01,0
-5.33E-04,0,8.00E-02,,-5.77E-04,1.60E-01,4.00E-02
-5.33E-04,-8.00E-02,8.00E-02,,-5.77E-04,8.00E-02,-4.00E-02
-5.32E-04,-1.60E-01,8.00E-02,,-5.76E-04,8.00E-02,0
-5.32E-04,8.00E-02,1.20E-01,,-5.76E-04,1.60E-01,-4.00E-02
-5.32E-04,-8.00E-02,8.00E-02,,-5.76E-04,1.60E-01,4.00E-02
-5.31E-04,8.00E-02,8.00E-02,,-5.75E-04,1.60E-01,0
-5.31E-04,0,8.00E-02,,-5.75E-04,8.00E-02,-4.00E-02
-5.30E-04,0,8.00E-02,,-5.74E-04,8.00E-02,-4.00E-02
-5.30E-04,-8.00E-02,1.20E-01,,-5.74E-04,2.40E-01,4.00E-02
-5.30E-04,-8.00E-02,4.00E-02,,-5.74E-04,8.00E-02,0
-5.29E-04,-8.00E-02,8.00E-02,,-5.73E-04,8.00E-02,4.00E-02
-5.29E-04,0,8.00E-02,,-5.73E-04,8.00E-02,0
-5.28E-04,-8.00E-02,8.00E-02,,-5.72E-04,2.40E-01,0
-5.28E-04,0,8.00E-02,,-5.72E-04,1.60E-01,-4.00E-02
-5.28E-04,0,8.00E-02,,-5.72E-04,1.60E-01,-4.00E-02
-5.27E-04,0,4.00E-02,,-5.71E-04,2.40E-01,0
-5.27E-04,8.00E-02,8.00E-02,,-5.71E-04,1.60E-01,4.00E-02
-5.26E-04,-8.00E-02,1.20E-01,,-5.70E-04,8.00E-02,0
-5.26E-04,-8.00E-02,8.00E-02,,-5.70E-04,8.00E-02,0
-5.26E-04,-8.00E-02,8.00E-02,,-5.70E-04,8.00E-02,-4.00E-02
-5.25E-04,0,8.00E-02,,-5.69E-04,1.60E-01,0
-5.25E-04,-8.00E-02,8.00E-02,,-5.69E-04,1.60E-01,4.00E-02
-5.24E-04,-8.00E-02,8.00E-02,,-5.68E-04,1.60E-01,4.00E-02
-5.24E-04,0,8.00E-02,,-5.68E-04,8.00E-02,0
-5.24E-04,0,1.20E-01,,-5.68E-04,8.00E-02,-4.00E-02
-5.23E-04,0,8.00E-02,,-5.67E-04,8.00E-02,0
-5.23E-04,0,1.20E-01,,-5.67E-04,1.60E-01,0
-5.22E-04,0,8.00E-02,,-5.66E-04,1.60E-01,4.00E-02
-5.22E-04,0,1.20E-01,,-5.66E-04,1.60E-01,-4.00E-02
-5.22E-04,0,1.20E-01,,-5.66E-04,1.60E-01,0
-5.21E-04,-8.00E-02,8.00E-02,,-5.65E-04,1.60E-01,4.00E-02
-5.21E-04,-8.00E-02,8.00E-02,,-5.65E-04,8.00E-02,0
-5.20E-04,-8.00E-02,1.20E-01,,-5.64E-04,1.60E-01,0
-5.20E-04,-8.00E-02,8.00E-02,,-5.64E-04,8.00E-02,0
-5.20E-04,0,8.00E-02,,-5.64E-04,1.60E-01,-4.00E-02
-5.19E-04,0,8.00E-02,,-5.63E-04,0,-4.00E-02
-5.19E-04,0,8.00E-02,,-5.63E-04,8.00E-02,0
-5.18E-04,-8.00E-02,1.20E-01,,-5.62E-04,1.60E-01,-4.00E-02
-5.18E-04,-8.00E-02,1.20E-01,,-5.62E-04,1.60E-01,-4.00E-02
-5.18E-04,-8.00E-02,1.20E-01,,-5.62E-04,1.60E-01,0
-5.17E-04,0,1.20E-01,,-5.61E-04,8.00E-02,-4.00E-02
-5.17E-04,0,1.20E-01,,-5.61E-04,1.60E-01,0
-5.16E-04,8.00E-02,8.00E-02,,-5.60E-04,1.60E-01,0
-5.16E-04,-8.00E-02,8.00E-02,,-5.60E-04,2.40E-01,0
-5.16E-04,0,8.00E-02,,-5.60E-04,1.60E-01,-4.00E-02
-5.15E-04,0,8.00E-02,,-5.59E-04,1.60E-01,0
